source_name,source_lat,source_lng,dest_name,dest_lat,dest_lng,pickup_time,hour,day_of_week,month,ride_type,num_riders,distance_km,duration_minutes,is_weekend,is_rush_hour
IIT Delhi,28.5456,77.1924,Lotus Temple,28.5535,77.2588,2023-08-04 18:31:00,18,4,8,shared,1,6.54,47.6,0,1
KIET Group of Institutions,28.753,77.4973,DLF Mall of India,28.5671,77.3263,2023-04-30 15:22:00,15,6,4,shared,4,26.56,67.3,1,0
Red Fort,28.6562,77.241,ABES Engineering College,28.6324,77.449,2023-06-14 06:58:00,6,2,6,private,1,20.47,41.6,0,0
DTU,28.7495,77.1184,Connaught Place,28.6315,77.2167,2023-06-23 03:27:00,3,4,6,private,1,16.25,34.7,0,0
DTU,28.7495,77.1184,Galgotias University,28.4507,77.4908,2023-11-29 19:24:00,19,2,11,shared,3,49.25,269.9,0,1
KIET Group of Institutions,28.753,77.4973,DTU,28.7495,77.1184,2023-12-29 02:52:00,2,4,12,shared,2,36.94,86.7,0,0
NSIT,28.6091,77.0378,IIT Delhi,28.5456,77.1924,2023-07-16 17:13:00,17,6,7,shared,3,16.67,57.8,1,1
Amity University,28.5445,77.3325,JNU,28.5399,77.1674,2023-06-06 00:15:00,0,1,6,shared,1,16.14,38.3,0,0
India Gate,28.6129,77.2295,Connaught Place,28.6315,77.2167,2023-11-25 22:29:00,22,5,11,shared,2,2.42,8.6,1,0
Lotus Temple,28.5535,77.2588,Noida International University,28.3965,77.5007,2023-01-21 18:25:00,18,5,1,shared,1,29.39,109.4,1,1
Qutub Minar,28.5245,77.1855,DLF Mall of India,28.5671,77.3263,2023-10-14 05:06:00,5,5,10,shared,3,14.55,32.9,1,0
India Gate,28.6129,77.2295,IIT Delhi,28.5456,77.1924,2023-07-08 20:43:00,20,5,7,shared,2,8.31,29.0,1,0
India Gate,28.6129,77.2295,Connaught Place,28.6315,77.2167,2023-01-01 08:34:00,8,6,1,private,1,2.42,8.8,1,1
Connaught Place,28.6315,77.2167,Shiv Nadar University,28.5266,77.5757,2023-07-27 07:12:00,7,3,7,shared,4,36.94,96.3,0,0
DTU,28.7495,77.1184,IMS Ghaziabad,28.67,77.4382,2023-05-12 17:18:00,17,4,5,private,1,32.42,179.6,0,1
NSIT,28.6091,77.0378,Delhi University,28.6891,77.2087,2023-01-18 01:53:00,1,2,1,private,1,18.9,50.3,0,0
Jaypee Institute,28.5244,77.3656,DTU,28.7495,77.1184,2023-06-29 01:28:00,1,3,6,shared,2,34.76,69.3,0,0
Jaypee Institute,28.5244,77.3656,Galgotias University,28.4507,77.4908,2023-03-14 00:11:00,0,1,3,shared,3,14.73,39.2,0,0
Shiv Nadar University,28.5266,77.5757,NSIT,28.6091,77.0378,2023-10-27 17:21:00,17,4,10,shared,4,53.32,265.1,0,1
Select Citywalk,28.5289,77.2195,JNU,28.5399,77.1674,2023-02-23 04:53:00,4,3,2,shared,2,5.23,17.6,0,0
DTU,28.7495,77.1184,Hindu College of Engineering,28.6764,77.5043,2023-06-27 01:12:00,1,1,6,shared,1,38.5,106.8,0,0
Red Fort,28.6562,77.241,Shiv Nadar University,28.5266,77.5757,2023-05-24 16:36:00,16,2,5,private,1,35.71,114.7,0,0
Akshardham Temple,28.6127,77.2773,Jaypee Institute,28.5244,77.3656,2023-07-26 00:54:00,0,2,7,shared,1,13.07,35.8,0,0
Akshardham Temple,28.6127,77.2773,Delhi University,28.6891,77.2087,2023-05-30 05:57:00,5,1,5,shared,1,10.82,25.5,0,0
Noida International University,28.3965,77.5007,ABES Engineering College,28.6324,77.449,2023-03-17 12:18:00,12,4,3,shared,2,26.71,83.9,0,0
Qutub Minar,28.5245,77.1855,KIET Group of Institutions,28.753,77.4973,2023-07-04 04:59:00,4,1,7,shared,1,39.64,78.1,0,0
Select Citywalk,28.5289,77.2195,Delhi University,28.6891,77.2087,2023-08-02 00:10:00,0,2,8,shared,2,17.84,48.5,0,0
Amity University,28.5445,77.3325,IMS Ghaziabad,28.67,77.4382,2023-06-12 18:54:00,18,0,6,private,1,17.36,88.1,0,1
Lotus Temple,28.5535,77.2588,IIT Delhi,28.5456,77.1924,2023-01-22 23:56:00,23,6,1,private,1,6.54,23.3,1,0
JNU,28.5399,77.1674,Noida International University,28.3965,77.5007,2023-04-07 03:07:00,3,4,4,shared,3,36.27,70.5,0,0
Galgotias University,28.4507,77.4908,Connaught Place,28.6315,77.2167,2023-08-20 18:54:00,18,6,8,shared,4,33.48,131.5,1,1
India Gate,28.6129,77.2295,ITS Engineering College,28.6763,77.3823,2023-04-05 20:43:00,20,2,4,shared,3,16.49,42.3,0,0
Hindu College of Engineering,28.6764,77.5043,DLF Mall of India,28.5671,77.3263,2023-07-19 16:57:00,16,2,7,shared,2,21.2,68.4,0,0
ABES Engineering College,28.6324,77.449,DTU,28.7495,77.1184,2023-07-15 16:04:00,16,5,7,shared,2,34.78,138.4,1,0
India Gate,28.6129,77.2295,Shiv Nadar University,28.5266,77.5757,2023-11-10 17:15:00,17,4,11,shared,1,35.14,196.3,0,1
Qutub Minar,28.5245,77.1855,Jaypee Institute,28.5244,77.3656,2023-10-20 02:48:00,2,4,10,shared,3,17.6,47.9,0,0
Connaught Place,28.6315,77.2167,ABES Engineering College,28.6324,77.449,2023-02-05 22:52:00,22,6,2,private,1,22.67,53.6,1,0
Connaught Place,28.6315,77.2167,ABES Engineering College,28.6324,77.449,2023-10-06 03:01:00,3,4,10,private,1,22.67,53.9,0,0
NSIT,28.6091,77.0378,Shiv Nadar University,28.5266,77.5757,2023-03-09 06:59:00,6,3,3,private,1,53.32,110.7,0,0
Jaypee Institute,28.5244,77.3656,NSIT,28.6091,77.0378,2023-11-24 06:42:00,6,4,11,shared,1,33.37,90.5,0,0
IMS Ghaziabad,28.67,77.4382,Shiv Nadar University,28.5266,77.5757,2023-11-14 18:52:00,18,1,11,private,1,20.84,80.1,0,1
Galgotias University,28.4507,77.4908,IMS Ghaziabad,28.67,77.4382,2023-05-07 01:37:00,1,6,5,shared,4,24.92,54.8,1,0
Lotus Temple,28.5535,77.2588,Noida International University,28.3965,77.5007,2023-03-19 01:17:00,1,6,3,shared,1,29.39,75.1,1,0
Cyber Hub,28.4946,77.0893,ITS Engineering College,28.6763,77.3823,2023-05-03 17:08:00,17,2,5,private,1,35.02,155.5,0,1
Delhi University,28.6891,77.2087,Shiv Nadar University,28.5266,77.5757,2023-11-16 05:37:00,5,3,11,shared,2,40.13,94.4,0,0
Akshardham Temple,28.6127,77.2773,DLF Mall of India,28.5671,77.3263,2023-12-08 21:48:00,21,4,12,private,1,6.97,26.8,0,0
IMS Ghaziabad,28.67,77.4382,Jaypee Institute,28.5244,77.3656,2023-06-15 02:35:00,2,3,6,shared,4,17.67,37.6,0,0
Shiv Nadar University,28.5266,77.5757,Amity University,28.5445,77.3325,2023-05-29 05:05:00,5,0,5,shared,4,23.84,61.3,0,0
Lotus Temple,28.5535,77.2588,Shiv Nadar University,28.5266,77.5757,2023-03-01 17:41:00,17,2,3,shared,2,31.1,121.9,0,1
Greater Kailash,28.5562,77.2249,Delhi University,28.6891,77.2087,2023-01-14 21:08:00,21,5,1,private,1,14.86,37.4,1,0
Shiv Nadar University,28.5266,77.5757,Noida International University,28.3965,77.5007,2023-02-15 14:57:00,14,2,2,shared,2,16.22,59.6,0,0
ABES Engineering College,28.6324,77.449,Shiv Nadar University,28.5266,77.5757,2023-08-29 08:44:00,8,1,8,shared,2,17.07,69.4,0,1
NSIT,28.6091,77.0378,India Gate,28.6129,77.2295,2023-10-24 05:13:00,5,1,10,private,1,18.72,43.7,0,0
ITS Engineering College,28.6763,77.3823,ABES Engineering College,28.6324,77.449,2023-02-18 16:25:00,16,5,2,shared,4,8.14,36.5,1,0
Amity University,28.5445,77.3325,DLF Mall of India,28.5671,77.3263,2023-05-04 08:53:00,8,3,5,private,1,2.58,26.6,0,1
IIT Delhi,28.5456,77.1924,Jaypee Institute,28.5244,77.3656,2023-08-14 22:30:00,22,0,8,private,1,17.08,36.3,0,0
Select Citywalk,28.5289,77.2195,DTU,28.7495,77.1184,2023-01-03 20:24:00,20,1,1,private,1,26.44,69.1,0,0
Select Citywalk,28.5289,77.2195,Amity University,28.5445,77.3325,2023-11-17 19:17:00,19,4,11,shared,4,11.17,65.7,0,1
Connaught Place,28.6315,77.2167,Lotus Temple,28.5535,77.2588,2023-05-20 14:34:00,14,5,5,shared,1,9.6,38.8,1,0
Akshardham Temple,28.6127,77.2773,ABES Engineering College,28.6324,77.449,2023-05-29 00:23:00,0,0,5,shared,4,16.9,36.4,0,0
Connaught Place,28.6315,77.2167,Lotus Temple,28.5535,77.2588,2023-04-05 19:10:00,19,2,4,private,1,9.6,66.1,0,1
Hindu College of Engineering,28.6764,77.5043,Greater Kailash,28.5562,77.2249,2023-01-02 03:15:00,3,0,1,shared,3,30.37,64.6,0,0
NSIT,28.6091,77.0378,Noida International University,28.3965,77.5007,2023-03-01 15:44:00,15,2,3,private,1,51.04,133.5,0,0
ABES Engineering College,28.6324,77.449,Noida International University,28.3965,77.5007,2023-02-22 08:42:00,8,2,2,shared,1,26.71,93.0,0,1
Connaught Place,28.6315,77.2167,Galgotias University,28.4507,77.4908,2023-10-06 04:55:00,4,4,10,private,1,33.48,69.1,0,0
Lotus Temple,28.5535,77.2588,ITS Engineering College,28.6763,77.3823,2023-01-09 09:24:00,9,0,1,private,1,18.21,70.6,0,1
Noida International University,28.3965,77.5007,JNU,28.5399,77.1674,2023-08-29 05:28:00,5,1,8,shared,4,36.27,76.4,0,0
Select Citywalk,28.5289,77.2195,Jaypee Institute,28.5244,77.3656,2023-02-10 04:20:00,4,4,2,shared,1,14.28,32.0,0,0
IIT Delhi,28.5456,77.1924,Jaypee Institute,28.5244,77.3656,2023-12-18 22:17:00,22,0,12,private,1,17.08,34.5,0,0
Noida International University,28.3965,77.5007,Select Citywalk,28.5289,77.2195,2023-09-21 02:06:00,2,3,9,shared,2,31.18,85.0,0,0
Delhi University,28.6891,77.2087,JNU,28.5399,77.1674,2023-12-15 13:25:00,13,4,12,shared,3,17.07,49.8,0,0
Greater Kailash,28.5562,77.2249,Red Fort,28.6562,77.241,2023-08-20 16:13:00,16,6,8,shared,2,11.23,42.0,1,0
Noida International University,28.3965,77.5007,India Gate,28.6129,77.2295,2023-02-03 17:47:00,17,4,2,shared,4,35.79,171.9,0,1
India Gate,28.6129,77.2295,Hindu College of Engineering,28.6764,77.5043,2023-08-25 13:18:00,13,4,8,private,1,27.73,72.4,0,0
ITS Engineering College,28.6763,77.3823,Cyber Hub,28.4946,77.0893,2023-12-08 23:41:00,23,4,12,private,1,35.02,90.8,0,0
Delhi University,28.6891,77.2087,JNU,28.5399,77.1674,2023-04-19 01:42:00,1,2,4,shared,1,17.07,39.1,0,0
Amity University,28.5445,77.3325,Qutub Minar,28.5245,77.1855,2023-11-14 16:21:00,16,1,11,shared,3,14.53,41.7,0,0
Galgotias University,28.4507,77.4908,India Gate,28.6129,77.2295,2023-01-01 23:35:00,23,6,1,private,1,31.26,68.0,1,0
Noida International University,28.3965,77.5007,JNU,28.5399,77.1674,2023-06-15 19:51:00,19,3,6,private,1,36.27,139.5,0,1
Jaypee Institute,28.5244,77.3656,IMS Ghaziabad,28.67,77.4382,2023-01-10 18:18:00,18,1,1,private,1,17.67,79.0,0,1
KIET Group of Institutions,28.753,77.4973,Select Citywalk,28.5289,77.2195,2023-07-18 11:25:00,11,1,7,private,1,36.82,101.0,0,0
DLF Mall of India,28.5671,77.3263,Amity University,28.5445,77.3325,2023-01-05 22:21:00,22,3,1,private,1,2.58,10.0,0,0
Delhi University,28.6891,77.2087,Cyber Hub,28.4946,77.0893,2023-01-18 14:34:00,14,2,1,private,1,24.57,63.0,0,0
Greater Kailash,28.5562,77.2249,Jaypee Institute,28.5244,77.3656,2023-03-09 20:51:00,20,3,3,shared,4,14.19,47.5,0,0
Jaypee Institute,28.5244,77.3656,IMS Ghaziabad,28.67,77.4382,2023-10-06 20:22:00,20,4,10,private,1,17.67,45.7,0,0
Qutub Minar,28.5245,77.1855,Cyber Hub,28.4946,77.0893,2023-04-18 13:34:00,13,1,4,private,1,9.97,46.6,0,0
IIT Delhi,28.5456,77.1924,Cyber Hub,28.4946,77.0893,2023-09-09 21:30:00,21,5,9,shared,3,11.56,33.1,1,0
Delhi University,28.6891,77.2087,DTU,28.7495,77.1184,2023-10-13 07:05:00,7,4,10,private,1,11.07,30.4,0,0
Connaught Place,28.6315,77.2167,ABES Engineering College,28.6324,77.449,2023-03-18 18:50:00,18,5,3,private,1,22.67,76.1,1,1
NSIT,28.6091,77.0378,Qutub Minar,28.5245,77.1855,2023-10-12 08:29:00,8,3,10,private,1,17.22,87.1,0,1
Qutub Minar,28.5245,77.1855,Select Citywalk,28.5289,77.2195,2023-12-20 09:31:00,9,2,12,shared,4,3.36,27.0,0,1
India Gate,28.6129,77.2295,Jaypee Institute,28.5244,77.3656,2023-08-26 10:36:00,10,5,8,private,1,16.54,65.5,1,0
DLF Mall of India,28.5671,77.3263,Akshardham Temple,28.6127,77.2773,2023-05-17 23:22:00,23,2,5,private,1,6.97,20.7,0,0
NSIT,28.6091,77.0378,Cyber Hub,28.4946,77.0893,2023-03-22 17:07:00,17,2,3,shared,1,13.69,57.7,0,1
Select Citywalk,28.5289,77.2195,Jaypee Institute,28.5244,77.3656,2023-09-20 02:21:00,2,2,9,private,1,14.28,33.7,0,0
Delhi University,28.6891,77.2087,Lotus Temple,28.5535,77.2588,2023-06-08 10:17:00,10,3,6,private,1,15.85,56.7,0,0
Noida International University,28.3965,77.5007,DLF Mall of India,28.5671,77.3263,2023-02-15 10:54:00,10,2,2,shared,3,25.5,71.0,0,0
India Gate,28.6129,77.2295,NSIT,28.6091,77.0378,2023-02-02 07:30:00,7,3,2,private,1,18.72,35.8,0,0
DLF Mall of India,28.5671,77.3263,Amity University,28.5445,77.3325,2023-04-29 23:50:00,23,5,4,private,1,2.58,10.4,1,0
India Gate,28.6129,77.2295,Akshardham Temple,28.6127,77.2773,2023-02-23 01:14:00,1,3,2,shared,3,4.67,16.9,0,0
ABES Engineering College,28.6324,77.449,Cyber Hub,28.4946,77.0893,2023-01-18 21:58:00,21,2,1,shared,2,38.33,90.8,0,0
Qutub Minar,28.5245,77.1855,DTU,28.7495,77.1184,2023-12-10 12:52:00,12,6,12,shared,4,25.86,90.5,1,0
India Gate,28.6129,77.2295,Jaypee Institute,28.5244,77.3656,2023-04-21 17:19:00,17,4,4,private,1,16.54,95.1,0,1
JNU,28.5399,77.1674,Cyber Hub,28.4946,77.0893,2023-05-24 04:37:00,4,2,5,shared,2,9.14,31.1,0,0
ITS Engineering College,28.6763,77.3823,Lotus Temple,28.5535,77.2588,2023-07-23 19:31:00,19,6,7,private,1,18.21,54.6,1,1
Cyber Hub,28.4946,77.0893,Greater Kailash,28.5562,77.2249,2023-07-06 22:52:00,22,3,7,private,1,14.91,42.5,0,0
KIET Group of Institutions,28.753,77.4973,IMS Ghaziabad,28.67,77.4382,2023-09-15 02:27:00,2,4,9,private,1,10.88,31.7,0,0
IMS Ghaziabad,28.67,77.4382,Delhi University,28.6891,77.2087,2023-07-31 21:19:00,21,0,7,shared,2,22.49,57.8,0,0
ABES Engineering College,28.6324,77.449,Hindu College of Engineering,28.6764,77.5043,2023-10-12 17:00:00,17,3,10,shared,2,7.28,38.3,0,1
NSIT,28.6091,77.0378,Noida International University,28.3965,77.5007,2023-09-24 19:43:00,19,6,9,private,1,51.04,146.6,1,1
Select Citywalk,28.5289,77.2195,Delhi University,28.6891,77.2087,2023-06-06 17:48:00,17,1,6,shared,2,17.84,101.0,0,1
Noida International University,28.3965,77.5007,ITS Engineering College,28.6763,77.3823,2023-08-31 02:39:00,2,3,8,private,1,33.19,80.3,0,0
Galgotias University,28.4507,77.4908,Connaught Place,28.6315,77.2167,2023-11-05 01:48:00,1,6,11,private,1,33.48,88.4,1,0
IMS Ghaziabad,28.67,77.4382,Shiv Nadar University,28.5266,77.5757,2023-08-21 06:35:00,6,0,8,shared,2,20.84,42.2,0,0
Lotus Temple,28.5535,77.2588,Greater Kailash,28.5562,77.2249,2023-11-12 11:25:00,11,6,11,shared,4,3.32,25.6,1,0
NSIT,28.6091,77.0378,Greater Kailash,28.5562,77.2249,2023-06-08 17:14:00,17,3,6,shared,4,19.19,103.2,0,1
Connaught Place,28.6315,77.2167,Galgotias University,28.4507,77.4908,2023-06-06 19:20:00,19,1,6,shared,4,33.48,131.8,0,1
NSIT,28.6091,77.0378,Qutub Minar,28.5245,77.1855,2023-01-10 09:39:00,9,1,1,shared,3,17.22,88.1,0,1
DLF Mall of India,28.5671,77.3263,Akshardham Temple,28.6127,77.2773,2023-08-24 18:33:00,18,3,8,private,1,6.97,43.3,0,1
Cyber Hub,28.4946,77.0893,Delhi University,28.6891,77.2087,2023-05-30 17:01:00,17,1,5,shared,1,24.57,134.6,0,1
Noida International University,28.3965,77.5007,Shiv Nadar University,28.5266,77.5757,2023-12-25 23:42:00,23,0,12,shared,2,16.22,35.0,0,0
ABES Engineering College,28.6324,77.449,Noida International University,28.3965,77.5007,2023-08-31 18:50:00,18,3,8,shared,1,26.71,102.5,0,1
Shiv Nadar University,28.5266,77.5757,Greater Kailash,28.5562,77.2249,2023-07-09 15:37:00,15,6,7,shared,2,34.42,88.9,1,0
Noida International University,28.3965,77.5007,Akshardham Temple,28.6127,77.2773,2023-04-12 09:01:00,9,2,4,shared,4,32.47,154.5,0,1
Lotus Temple,28.5535,77.2588,Shiv Nadar University,28.5266,77.5757,2023-12-07 01:12:00,1,3,12,private,1,31.1,62.7,0,0
Akshardham Temple,28.6127,77.2773,Amity University,28.5445,77.3325,2023-03-24 03:21:00,3,4,3,private,1,9.3,25.1,0,0
Shiv Nadar University,28.5266,77.5757,Qutub Minar,28.5245,77.1855,2023-12-23 14:53:00,14,5,12,shared,3,38.12,116.4,1,0
Lotus Temple,28.5535,77.2588,Hindu College of Engineering,28.6764,77.5043,2023-03-26 09:46:00,9,6,3,private,1,27.59,53.6,1,1
Noida International University,28.3965,77.5007,Galgotias University,28.4507,77.4908,2023-11-19 11:13:00,11,6,11,shared,1,6.1,24.3,1,0
Delhi University,28.6891,77.2087,Connaught Place,28.6315,77.2167,2023-01-11 06:32:00,6,2,1,shared,4,6.45,23.4,0,0
NSIT,28.6091,77.0378,Akshardham Temple,28.6127,77.2773,2023-07-28 15:11:00,15,4,7,shared,4,23.38,87.9,0,0
Greater Kailash,28.5562,77.2249,ITS Engineering College,28.6763,77.3823,2023-02-12 13:36:00,13,6,2,shared,2,20.36,48.2,1,0
DTU,28.7495,77.1184,NSIT,28.6091,77.0378,2023-10-14 10:21:00,10,5,10,shared,1,17.48,54.9,1,0
Connaught Place,28.6315,77.2167,Qutub Minar,28.5245,77.1855,2023-11-06 01:46:00,1,0,11,private,1,12.28,31.9,0,0
Hindu College of Engineering,28.6764,77.5043,Amity University,28.5445,77.3325,2023-06-22 21:35:00,21,3,6,shared,3,22.28,53.5,0,0
Select Citywalk,28.5289,77.2195,NSIT,28.6091,77.0378,2023-02-26 12:40:00,12,6,2,shared,2,19.86,72.9,1,0
Akshardham Temple,28.6127,77.2773,Shiv Nadar University,28.5266,77.5757,2023-01-16 22:24:00,22,0,1,shared,3,30.67,75.7,0,0
NSIT,28.6091,77.0378,Shiv Nadar University,28.5266,77.5757,2023-10-18 17:56:00,17,2,10,private,1,53.32,203.3,0,1
Shiv Nadar University,28.5266,77.5757,Amity University,28.5445,77.3325,2023-10-22 17:06:00,17,6,10,private,1,23.84,84.6,1,1
Lotus Temple,28.5535,77.2588,KIET Group of Institutions,28.753,77.4973,2023-10-24 21:52:00,21,1,10,private,1,32.15,84.9,0,0
India Gate,28.6129,77.2295,Cyber Hub,28.4946,77.0893,2023-03-25 17:50:00,17,5,3,shared,1,18.99,56.5,1,1
Connaught Place,28.6315,77.2167,JNU,28.5399,77.1674,2023-07-09 18:16:00,18,6,7,private,1,11.27,30.5,1,1
Akshardham Temple,28.6127,77.2773,Cyber Hub,28.4946,77.0893,2023-01-30 10:19:00,10,0,1,shared,1,22.57,59.3,0,0
Greater Kailash,28.5562,77.2249,DLF Mall of India,28.5671,77.3263,2023-01-31 20:56:00,20,1,1,private,1,9.98,34.3,0,0
DLF Mall of India,28.5671,77.3263,Hindu College of Engineering,28.6764,77.5043,2023-11-09 23:57:00,23,3,11,shared,3,21.2,55.6,0,0
Amity University,28.5445,77.3325,Select Citywalk,28.5289,77.2195,2023-08-21 12:08:00,12,0,8,private,1,11.17,29.6,0,0
KIET Group of Institutions,28.753,77.4973,Select Citywalk,28.5289,77.2195,2023-01-23 08:11:00,8,0,1,shared,1,36.82,134.4,0,1
Greater Kailash,28.5562,77.2249,NSIT,28.6091,77.0378,2023-07-13 01:13:00,1,3,7,private,1,19.19,40.0,0,0
DLF Mall of India,28.5671,77.3263,Noida International University,28.3965,77.5007,2023-12-21 01:45:00,1,3,12,shared,2,25.5,61.4,0,0
Select Citywalk,28.5289,77.2195,Connaught Place,28.6315,77.2167,2023-05-08 14:26:00,14,0,5,private,1,11.41,41.0,0,0
IMS Ghaziabad,28.67,77.4382,Qutub Minar,28.5245,77.1855,2023-11-03 03:05:00,3,4,11,shared,1,29.5,52.5,0,0
Hindu College of Engineering,28.6764,77.5043,Qutub Minar,28.5245,77.1855,2023-02-23 20:46:00,20,3,2,shared,1,35.41,115.2,0,0
ITS Engineering College,28.6763,77.3823,Red Fort,28.6562,77.241,2023-05-19 12:40:00,12,4,5,private,1,13.97,35.9,0,0
Lotus Temple,28.5535,77.2588,India Gate,28.6129,77.2295,2023-04-07 10:09:00,10,4,4,private,1,7.2,25.1,0,0
Delhi University,28.6891,77.2087,Greater Kailash,28.5562,77.2249,2023-10-11 07:22:00,7,2,10,private,1,14.86,39.6,0,0
Select Citywalk,28.5289,77.2195,Lotus Temple,28.5535,77.2588,2023-08-03 03:48:00,3,3,8,shared,2,4.71,18.7,0,0
Hindu College of Engineering,28.6764,77.5043,Qutub Minar,28.5245,77.1855,2023-11-16 12:39:00,12,3,11,shared,4,35.41,132.0,0,0
IMS Ghaziabad,28.67,77.4382,NSIT,28.6091,77.0378,2023-08-30 04:58:00,4,2,8,private,1,39.66,79.5,0,0
India Gate,28.6129,77.2295,Hindu College of Engineering,28.6764,77.5043,2023-08-29 05:08:00,5,1,8,shared,1,27.73,58.3,0,0
Greater Kailash,28.5562,77.2249,KIET Group of Institutions,28.753,77.4973,2023-11-28 17:29:00,17,1,11,shared,3,34.43,144.0,0,1
Amity University,28.5445,77.3325,NSIT,28.6091,77.0378,2023-12-13 14:09:00,14,2,12,shared,2,29.66,80.3,0,0
DTU,28.7495,77.1184,Noida International University,28.3965,77.5007,2023-05-22 23:02:00,23,0,5,shared,4,54.17,143.0,0,0
Cyber Hub,28.4946,77.0893,Jaypee Institute,28.5244,77.3656,2023-06-21 10:23:00,10,2,6,shared,4,27.2,93.0,0,0
Cyber Hub,28.4946,77.0893,DTU,28.7495,77.1184,2023-07-16 07:13:00,7,6,7,shared,3,28.49,74.2,1,0
IMS Ghaziabad,28.67,77.4382,Red Fort,28.6562,77.241,2023-03-17 06:17:00,6,4,3,shared,2,19.3,46.3,0,0
DTU,28.7495,77.1184,Shiv Nadar University,28.5266,77.5757,2023-08-17 07:58:00,7,3,8,shared,3,51.05,91.2,0,0
Cyber Hub,28.4946,77.0893,Select Citywalk,28.5289,77.2195,2023-08-10 08:37:00,8,3,8,shared,4,13.28,69.0,0,1
Connaught Place,28.6315,77.2167,Amity University,28.5445,77.3325,2023-04-29 03:13:00,3,5,4,shared,1,14.88,35.5,1,0
Akshardham Temple,28.6127,77.2773,Noida International University,28.3965,77.5007,2023-05-17 01:45:00,1,2,5,shared,2,32.47,69.4,0,0
Greater Kailash,28.5562,77.2249,Red Fort,28.6562,77.241,2023-05-03 17:35:00,17,2,5,shared,2,11.23,59.6,0,1
DTU,28.7495,77.1184,ITS Engineering College,28.6763,77.3823,2023-08-13 23:02:00,23,6,8,private,1,26.99,72.1,1,0
DTU,28.7495,77.1184,Amity University,28.5445,77.3325,2023-11-25 01:22:00,1,5,11,shared,1,30.92,68.8,1,0
Select Citywalk,28.5289,77.2195,Jaypee Institute,28.5244,77.3656,2023-06-12 23:04:00,23,0,6,shared,3,14.28,32.9,0,0
JNU,28.5399,77.1674,Galgotias University,28.4507,77.4908,2023-09-16 00:13:00,0,5,9,shared,3,33.12,85.7,1,0
DLF Mall of India,28.5671,77.3263,Lotus Temple,28.5535,77.2588,2023-05-05 09:41:00,9,4,5,private,1,6.76,47.5,0,1
Jaypee Institute,28.5244,77.3656,ITS Engineering College,28.6763,77.3823,2023-08-22 21:36:00,21,1,8,shared,3,16.97,44.1,0,0
Noida International University,28.3965,77.5007,DLF Mall of India,28.5671,77.3263,2023-11-18 07:49:00,7,5,11,private,1,25.5,51.2,1,0
DTU,28.7495,77.1184,Qutub Minar,28.5245,77.1855,2023-01-29 09:57:00,9,6,1,private,1,25.86,48.7,1,1
IMS Ghaziabad,28.67,77.4382,Amity University,28.5445,77.3325,2023-08-15 05:12:00,5,1,8,private,1,17.36,35.5,0,0
India Gate,28.6129,77.2295,DTU,28.7495,77.1184,2023-11-16 08:21:00,8,3,11,shared,1,18.66,78.1,0,1
NSIT,28.6091,77.0378,IIT Delhi,28.5456,77.1924,2023-03-21 19:11:00,19,1,3,shared,3,16.67,86.6,0,1
JNU,28.5399,77.1674,Noida International University,28.3965,77.5007,2023-08-08 13:40:00,13,1,8,private,1,36.27,100.6,0,0
ITS Engineering College,28.6763,77.3823,NSIT,28.6091,77.0378,2023-06-28 03:39:00,3,2,6,private,1,34.44,90.9,0,0
NSIT,28.6091,77.0378,Jaypee Institute,28.5244,77.3656,2023-12-12 12:26:00,12,1,12,private,1,33.37,81.7,0,0
Amity University,28.5445,77.3325,Greater Kailash,28.5562,77.2249,2023-07-30 06:51:00,6,6,7,shared,1,10.59,24.8,1,0
DLF Mall of India,28.5671,77.3263,KIET Group of Institutions,28.753,77.4973,2023-12-18 08:54:00,8,0,12,private,1,26.56,134.0,0,1
ABES Engineering College,28.6324,77.449,Shiv Nadar University,28.5266,77.5757,2023-01-02 03:07:00,3,0,1,shared,2,17.07,37.3,0,0
DTU,28.7495,77.1184,Galgotias University,28.4507,77.4908,2023-04-03 04:27:00,4,0,4,private,1,49.25,130.2,0,0
IIT Delhi,28.5456,77.1924,India Gate,28.6129,77.2295,2023-10-30 21:21:00,21,0,10,private,1,8.31,27.9,0,0
Hindu College of Engineering,28.6764,77.5043,Noida International University,28.3965,77.5007,2023-04-03 08:05:00,8,0,4,private,1,31.13,107.9,0,1
Amity University,28.5445,77.3325,Greater Kailash,28.5562,77.2249,2023-06-14 14:38:00,14,2,6,shared,4,10.59,34.2,0,0
Select Citywalk,28.5289,77.2195,NSIT,28.6091,77.0378,2023-05-15 21:18:00,21,0,5,shared,1,19.86,67.3,0,0
Cyber Hub,28.4946,77.0893,KIET Group of Institutions,28.753,77.4973,2023-02-08 19:21:00,19,2,2,shared,2,49.11,226.3,0,1
Lotus Temple,28.5535,77.2588,DTU,28.7495,77.1184,2023-12-07 04:31:00,4,3,12,shared,3,25.74,53.2,0,0
Delhi University,28.6891,77.2087,Galgotias University,28.4507,77.4908,2023-08-13 21:19:00,21,6,8,shared,4,38.23,104.2,1,0
